universidad,porcentaje ttl-zero-during-transit, porcentajeRTT
ulima.edu.pe,58.333333333333336,0.30132943391799927
ulima.edu.pe,58.333333333333336,0.31102848052978516
ulima.edu.pe,66.66666666666666,0.26084872086842853
ulima.edu.pe,66.66666666666666,0.2649335463841756
ulima.edu.pe,58.333333333333336,0.30977896849314374
ulima.edu.pe,58.333333333333336,0.31161359945933026
ulima.edu.pe,58.333333333333336,0.3057798743247986
ulima.edu.pe,58.333333333333336,0.29612839221954346
ulima.edu.pe,58.333333333333336,0.30435874064763385
ulima.edu.pe,58.333333333333336,0.2998851736386617
ulima.edu.pe,58.333333333333336,0.30297309160232544
ulima.edu.pe,58.333333333333336,0.3056439359982808
ulima.edu.pe,58.333333333333336,0.302901824315389
ulima.edu.pe,58.333333333333336,0.30489999055862427
ulima.edu.pe,58.333333333333336,0.31435443957646686
ulima.edu.pe,58.333333333333336,0.3061713178952535
ulima.edu.pe,58.333333333333336,0.3226962685585022
ulima.edu.pe,66.66666666666666,0.3035317063331604
ulima.edu.pe,58.333333333333336,0.3017308712005615
ulima.edu.pe,58.333333333333336,0.29585214455922443
ulima.edu.pe,58.333333333333336,0.3143411676088969
ulima.edu.pe,58.333333333333336,0.3044274648030599
ulima.edu.pe,58.333333333333336,0.2973567843437195
ulima.edu.pe,58.333333333333336,0.305790642897288
ulima.edu.pe,58.333333333333336,0.31677456696828205
ulima.edu.pe,58.333333333333336,0.299421767393748
ulima.edu.pe,58.333333333333336,0.3070305387179057
ulima.edu.pe,58.333333333333336,0.3040464719136556
ulima.edu.pe,58.333333333333336,0.28570852677027386
utdt.edu,50.0,0.29065303802490233
utdt.edu,50.0,0.2827589750289917
utdt.edu,50.0,0.28963592648506165
utdt.edu,50.0,0.2813705921173096
utdt.edu,50.0,0.2869280815124512
utdt.edu,60.0,0.2348163604736328
utdt.edu,50.0,0.2864463567733765
utdt.edu,50.0,0.2851269245147705
utdt.edu,37.5,0.35968202352523804
utdt.edu,60.0,0.25389416217803956
utdt.edu,37.5,0.35411185026168823
utdt.edu,37.5,0.34459108114242554
utdt.edu,50.0,0.2943192720413208
utdt.edu,50.0,0.2883746147155762
utdt.edu,60.0,0.23974096775054932
utdt.edu,37.5,0.35653916001319885
utdt.edu,50.0,0.28598973751068113
utdt.edu,50.0,0.2924938201904297
utdt.edu,50.0,0.2839949369430542
utdt.edu,60.0,0.24744699001312256
utdt.edu,50.0,0.31518259048461916
utdt.edu,50.0,0.3077430486679077
utdt.edu,50.0,0.3201753795146942
utdt.edu,50.0,0.3130312204360962
utdt.edu,37.5,0.35957297682762146
utdt.edu,50.0,0.29093918800354
utdt.edu,37.5,0.35658806562423706
utdt.edu,60.0,0.2579700231552124
utdt.edu,50.0,0.30388062000274657
utdt.edu,50.0,0.30566608905792236
ox.ac.uk,50.0,0.3091822862625122
ox.ac.uk,37.5,0.3647112548351288
ox.ac.uk,50.0,0.3041144013404846
ox.ac.uk,37.5,0.35859909653663635
ox.ac.uk,50.0,0.3224110007286072
ox.ac.uk,37.5,0.3517463505268097
ox.ac.uk,37.5,0.34990260004997253
ox.ac.uk,37.5,0.36188337206840515
ox.ac.uk,37.5,0.36786147952079773
ox.ac.uk,50.0,0.3253263235092163
ox.ac.uk,25.0,0.4224376976490021
ox.ac.uk,50.0,0.3313613533973694
ox.ac.uk,37.5,0.35819968581199646
ox.ac.uk,37.5,0.36613592505455017
ox.ac.uk,37.5,0.355217307806015
ox.ac.uk,37.5,0.37341514229774475
ox.ac.uk,37.5,0.3570668399333954
ox.ac.uk,37.5,0.3586162030696869
ox.ac.uk,37.5,0.3539524972438812
ox.ac.uk,37.5,0.3622772991657257
ox.ac.uk,25.0,0.4177705645561218
ox.ac.uk,50.0,0.3107265532016754
ox.ac.uk,37.5,0.3656213581562042
ox.ac.uk,37.5,0.36342188715934753
ox.ac.uk,37.5,0.363338440656662
ox.ac.uk,50.0,0.29336628317832947
ox.ac.uk,25.0,0.4289219081401825
ox.ac.uk,50.0,0.3316667973995209
ox.ac.uk,37.5,0.36438482999801636
ox.ac.uk,37.5,0.3543797731399536
cam.ac.uk,68.18181818181817,0.3410050868988037
cam.ac.uk,63.63636363636363,0.3727982369336215
cam.ac.uk,68.18181818181817,0.35493657805702905
cam.ac.uk,72.72727272727273,0.32775200497020374
cam.ac.uk,68.18181818181817,0.3354999693957242
cam.ac.uk,72.72727272727273,0.32270150834863837
cam.ac.uk,68.18181818181817,0.3624041405591098
cam.ac.uk,68.18181818181817,0.34639259901913727
cam.ac.uk,68.18181818181817,0.35086245970292523
cam.ac.uk,65.21739130434783,0.37565582731495734
cam.ac.uk,63.63636363636363,0.3614282499660145
cam.ac.uk,72.72727272727273,0.31773972511291504
cam.ac.uk,68.18181818181817,0.3528128970753063
cam.ac.uk,68.18181818181817,0.33596755157817493
cam.ac.uk,63.63636363636363,0.35363601554523816
cam.ac.uk,72.72727272727273,0.32589020512320777
cam.ac.uk,72.72727272727273,0.3164420886473222
cam.ac.uk,63.63636363636363,0.34986272725191986
cam.ac.uk,77.27272727272727,0.3085302331230857
cam.ac.uk,68.18181818181817,0.33775293827056885
cam.ac.uk,72.72727272727273,0.32587209614840423
cam.ac.uk,68.18181818181817,0.3419065475463867
cam.ac.uk,72.72727272727273,0.31946539878845215
cam.ac.uk,72.72727272727273,0.32355627146634186
cam.ac.uk,72.72727272727273,0.33898723125457764
cam.ac.uk,68.18181818181817,0.3472393642772328
cam.ac.uk,68.18181818181817,0.35265649448741565
cam.ac.uk,72.72727272727273,0.32386891408400104
cam.ac.uk,72.72727272727273,0.3317497968673706
cam.ac.uk,68.18181818181817,0.3422721299258145
unimelb.edu.au,37.5,0.38850539922714233
unimelb.edu.au,37.5,0.36315828561782837
unimelb.edu.au,37.5,0.37359848618507385
unimelb.edu.au,37.5,0.39006081223487854
unimelb.edu.au,37.5,0.3710334002971649
unimelb.edu.au,37.5,0.39690953493118286
unimelb.edu.au,37.5,0.3730925917625427
unimelb.edu.au,37.5,0.3718439042568207
unimelb.edu.au,37.5,0.3738775849342346
unimelb.edu.au,37.5,0.37045538425445557
unimelb.edu.au,37.5,0.36818721890449524
unimelb.edu.au,37.5,0.35370612144470215
unimelb.edu.au,37.5,0.36717650294303894
unimelb.edu.au,37.5,0.37589573860168457
unimelb.edu.au,37.5,0.3679174482822418
unimelb.edu.au,50.0,0.30945196747779846
unimelb.edu.au,37.5,0.3648964464664459
unimelb.edu.au,37.5,0.36908578872680664
unimelb.edu.au,37.5,0.3610990345478058
unimelb.edu.au,37.5,0.34730392694473267
unimelb.edu.au,50.0,0.29424649477005005
unimelb.edu.au,37.5,0.36142876744270325
unimelb.edu.au,37.5,0.36136868596076965
unimelb.edu.au,37.5,0.3632190227508545
unimelb.edu.au,37.5,0.36609044671058655
unimelb.edu.au,50.0,0.30312320590019226
unimelb.edu.au,37.5,0.36593031883239746
unimelb.edu.au,37.5,0.35185548663139343
unimelb.edu.au,50.0,0.29693326354026794
unimelb.edu.au,37.5,0.365765243768692
laidlaw.ac.nz,50.0,0.3034912049770355
laidlaw.ac.nz,37.5,0.3701169788837433
laidlaw.ac.nz,50.0,0.3051249384880066
laidlaw.ac.nz,37.5,0.3677474558353424
laidlaw.ac.nz,50.0,0.31417787075042725
laidlaw.ac.nz,37.5,0.3754172623157501
laidlaw.ac.nz,50.0,0.29885101318359375
laidlaw.ac.nz,50.0,0.34449440240859985
laidlaw.ac.nz,50.0,0.31242045760154724
laidlaw.ac.nz,50.0,0.337636262178421
laidlaw.ac.nz,50.0,0.31443971395492554
laidlaw.ac.nz,37.5,0.3681626617908478
laidlaw.ac.nz,37.5,0.38165777921676636
laidlaw.ac.nz,50.0,0.3090645670890808
laidlaw.ac.nz,50.0,0.3223438560962677
laidlaw.ac.nz,37.5,0.3871416449546814
laidlaw.ac.nz,50.0,0.3312293589115143
laidlaw.ac.nz,50.0,0.3325369954109192
laidlaw.ac.nz,50.0,0.3075992465019226
laidlaw.ac.nz,37.5,0.36586955189704895
laidlaw.ac.nz,50.0,0.311917781829834
laidlaw.ac.nz,37.5,0.35650381445884705
laidlaw.ac.nz,50.0,0.3039250075817108
laidlaw.ac.nz,50.0,0.3197241723537445
laidlaw.ac.nz,50.0,0.29597488045692444
laidlaw.ac.nz,50.0,0.3354952931404114
laidlaw.ac.nz,50.0,0.2949747145175934
laidlaw.ac.nz,44.44444444444444,0.34091774622599286
laidlaw.ac.nz,37.5,0.38217461109161377
laidlaw.ac.nz,50.0,0.3103456199169159
du.ac.in,30.76923076923077,0.4088406746204083
du.ac.in,30.76923076923077,0.3921830103947566
du.ac.in,40.0,0.37131052017211913
du.ac.in,30.76923076923077,0.40279911114619327
du.ac.in,30.76923076923077,0.39704399842482346
du.ac.in,20.0,0.46157815456390383
du.ac.in,38.46153846153847,0.37818173261789173
du.ac.in,38.46153846153847,0.35959981038020206
du.ac.in,30.76923076923077,0.4067336412576529
du.ac.in,50.0,0.3151784658432007
du.ac.in,38.46153846153847,0.3586527200845572
du.ac.in,30.76923076923077,0.4025723934173584
du.ac.in,30.76923076923077,0.43405802433307356
du.ac.in,40.0,0.3842424154281616
du.ac.in,38.46153846153847,0.3595322095430814
du.ac.in,30.76923076923077,0.3951716423034668
du.ac.in,30.76923076923077,0.3983608759366549
du.ac.in,30.76923076923077,0.39232782217172474
du.ac.in,40.0,0.3419048309326172
du.ac.in,30.76923076923077,0.38909185849703276
du.ac.in,40.0,0.3614046096801758
du.ac.in,50.0,0.3250539779663086
du.ac.in,38.46153846153847,0.39449106729947603
du.ac.in,30.76923076923077,0.3941495235149677
du.ac.in,30.76923076923077,0.3890209197998047
du.ac.in,30.76923076923077,0.39729804259080154
du.ac.in,30.76923076923077,0.3999760150909424
du.ac.in,30.76923076923077,0.39434377963726336
du.ac.in,30.76923076923077,0.39136154835040754
du.ac.in,38.46153846153847,0.35271560228787935
spu.edu.sy,42.857142857142854,0.3900410958698818
spu.edu.sy,50.0,0.3641490084784372
spu.edu.sy,28.57142857142857,0.4257286616734096
spu.edu.sy,35.714285714285715,0.40350569997514996
spu.edu.sy,42.857142857142854,0.3814723491668701
spu.edu.sy,35.714285714285715,0.41426529203142437
spu.edu.sy,42.857142857142854,0.37429377010890413
spu.edu.sy,42.857142857142854,0.43000052656446186
spu.edu.sy,28.57142857142857,0.42162093094417025
spu.edu.sy,50.0,0.3534830468041556
spu.edu.sy,28.57142857142857,0.42561032090868267
spu.edu.sy,50.0,0.3531304086957659
spu.edu.sy,50.0,0.35177295548575266
spu.edu.sy,50.0,0.349469644682748
spu.edu.sy,50.0,0.35908383982522146
spu.edu.sy,50.0,0.3580538885934012
spu.edu.sy,42.857142857142854,0.3816631180899484
spu.edu.sy,42.857142857142854,0.40017672947474886
spu.edu.sy,50.0,0.3704654148646763
spu.edu.sy,64.28571428571429,0.3468876736504691
spu.edu.sy,35.714285714285715,0.42517564977918354
spu.edu.sy,50.0,0.37837524712085724
spu.edu.sy,50.0,0.3614124229976109
spu.edu.sy,35.714285714285715,0.4241853782108852
spu.edu.sy,35.714285714285715,0.4100703341620309
spu.edu.sy,50.0,0.37106808594294954
spu.edu.sy,35.714285714285715,0.42337032726832796
spu.edu.sy,35.714285714285715,0.4115686757223947
spu.edu.sy,50.0,0.3651615721838815
spu.edu.sy,50.0,0.3583580255508423
africau.edu,37.5,0.3954277038574219
africau.edu,37.5,0.38960394263267517
africau.edu,37.5,0.388222336769104
africau.edu,37.5,0.3627777695655823
africau.edu,37.5,0.38237085938453674
africau.edu,37.5,0.38168948888778687
africau.edu,37.5,0.38567566871643066
africau.edu,44.44444444444444,0.3691209422217475
africau.edu,37.5,0.4009140133857727
africau.edu,50.0,0.3209218680858612
africau.edu,37.5,0.37110042572021484
africau.edu,37.5,0.38855600357055664
africau.edu,44.44444444444444,0.3553361627790663
africau.edu,37.5,0.38460734486579895
africau.edu,37.5,0.37719476222991943
africau.edu,37.5,0.3878343999385834
africau.edu,37.5,0.37477925419807434
africau.edu,37.5,0.3806754946708679
africau.edu,37.5,0.38184499740600586
africau.edu,37.5,0.37555673718452454
africau.edu,37.5,0.38537734746932983
africau.edu,37.5,0.38180965185165405
africau.edu,37.5,0.37800902128219604
africau.edu,62.5,0.30024635791778564
africau.edu,37.5,0.37210771441459656
africau.edu,37.5,0.3792005181312561
africau.edu,37.5,0.3877304196357727
africau.edu,50.0,0.3305363655090332
africau.edu,37.5,0.40084192156791687
africau.edu,37.5,0.37462639808654785
www.unikin.ac.cd,57.14285714285714,0.3669090952192034
www.unikin.ac.cd,50.0,0.39545408317020964
www.unikin.ac.cd,50.0,0.3883559363228934
www.unikin.ac.cd,50.0,0.3887096643447876
www.unikin.ac.cd,57.14285714285714,0.36372067247118267
www.unikin.ac.cd,50.0,0.3747125693729946
www.unikin.ac.cd,42.857142857142854,0.40742991651807514
www.unikin.ac.cd,50.0,0.37070344175611225
www.unikin.ac.cd,57.14285714285714,0.35942096369607107
www.unikin.ac.cd,50.0,0.37776611532483784
www.unikin.ac.cd,64.28571428571429,0.32427559580121723
www.unikin.ac.cd,57.14285714285714,0.351757424218314
www.unikin.ac.cd,50.0,0.3845761844090053
www.unikin.ac.cd,57.14285714285714,0.3560176747185843
www.unikin.ac.cd,57.14285714285714,0.3698626586369106
www.unikin.ac.cd,50.0,0.38420494965144564
www.unikin.ac.cd,57.14285714285714,0.3672837018966675
www.unikin.ac.cd,57.14285714285714,0.33651704447610037
www.unikin.ac.cd,50.0,0.37989667483738493
www.unikin.ac.cd,57.14285714285714,0.35740489619118826
www.unikin.ac.cd,57.14285714285714,0.3567624092102051
www.unikin.ac.cd,57.14285714285714,0.3497602939605713
www.unikin.ac.cd,57.14285714285714,0.3500861440386091
www.unikin.ac.cd,57.14285714285714,0.35468852519989014
www.unikin.ac.cd,57.14285714285714,0.34518037523542133
www.unikin.ac.cd,57.14285714285714,0.35847924436841694
www.unikin.ac.cd,50.0,0.3780384063720703
www.unikin.ac.cd,50.0,0.3865959474018642
www.unikin.ac.cd,50.0,0.37608466829572407
www.unikin.ac.cd,50.0,0.37591532298496794
google.com,50.0,0.31399352550506593
google.com,50.0,0.3081897020339966
google.com,50.0,0.3097467660903931
google.com,50.0,0.3062597751617432
google.com,50.0,0.3110734224319458
google.com,60.0,0.2601341247558594
google.com,50.0,0.3022413969039917
google.com,50.0,0.30970947742462157
google.com,50.0,0.30703096389770507
google.com,50.0,0.3050814151763916
google.com,50.0,0.3084957361221313
google.com,50.0,0.3114361524581909
google.com,50.0,0.32565286159515383
google.com,50.0,0.3173598051071167
google.com,60.0,0.27433171272277834
google.com,50.0,0.3158560276031494
google.com,60.0,0.2635986566543579
google.com,60.0,0.31179473400115965
google.com,50.0,0.31918988227844236
google.com,50.0,0.3215589761734009
google.com,60.0,0.26808078289031984
google.com,50.0,0.3103950023651123
google.com,50.0,0.3130487442016602
google.com,60.0,0.28184726238250735
google.com,50.0,0.31342568397521975
google.com,50.0,0.3090382099151611
google.com,50.0,0.3208916187286377
google.com,60.0,0.27846565246582033
google.com,50.0,0.3208911418914795
google.com,60.0,0.29234344959259034
google.com,60.0,0.2728811502456665
google.com,50.0,0.31629271507263185
google.com,50.0,0.33793752193450927
google.com,60.0,0.27718663215637207
google.com,60.0,0.2671352863311768
google.com,50.0,0.31367080211639403
google.com,60.0,0.2832737922668457
google.com,50.0,0.3158900737762451
google.com,60.0,0.28475520610809324
google.com,50.0,0.32753643989562986
google.com,50.0,0.31435294151306153
google.com,50.0,0.31192402839660643
google.com,60.0,0.28764517307281495
google.com,60.0,0.2789578437805176
google.com,50.0,0.31378633975982667
google.com,60.0,0.2926851511001587
google.com,50.0,0.3161480188369751
google.com,50.0,0.3137290239334106
google.com,50.0,0.31816530227661133
google.com,50.0,0.31040387153625487
google.com,50.0,0.3201909065246582
google.com,60.0,0.2815630674362183
google.com,50.0,0.3221559762954712
google.com,60.0,0.2770559310913086
google.com,50.0,0.3230550765991211
google.com,60.0,0.26190226078033446
google.com,50.0,0.30542821884155275
google.com,50.0,0.31029813289642333
google.com,50.0,0.31713261604309084
google.com,60.0,0.2675739049911499
google.com,50.0,0.312556791305542
google.com,50.0,0.3121101140975952
google.com,50.0,0.3123927593231201
google.com,50.0,0.31531476974487305
google.com,50.0,0.3126922607421875
google.com,60.0,0.26259233951568606
google.com,60.0,0.30742430686950684
google.com,50.0,0.3160651683807373
google.com,50.0,0.31696548461914065
google.com,50.0,0.3102567195892334
google.com,60.0,0.2671899080276489
google.com,60.0,0.2902388334274292
google.com,50.0,0.31437742710113525
google.com,50.0,0.31340765953063965
google.com,50.0,0.3102734088897705
google.com,60.0,0.26442909240722656
google.com,50.0,0.3120205640792847
google.com,50.0,0.3147620439529419
google.com,50.0,0.32902135848999026
google.com,60.0,0.2617518901824951
google.com,60.0,0.2907588958740234
google.com,50.0,0.3054779529571533
google.com,50.0,0.3121935367584229
google.com,50.0,0.3106663465499878
google.com,50.0,0.30602426528930665
google.com,50.0,0.3127352952957153
google.com,60.0,0.28039045333862306
google.com,50.0,0.3139462471008301
google.com,50.0,0.3085744857788086
google.com,50.0,0.3116257667541504
google.com,50.0,0.318250846862793
google.com,60.0,0.30285961627960206
google.com,50.0,0.3203601598739624
google.com,50.0,0.31371374130249025
google.com,50.0,0.31279456615448
google.com,50.0,0.3067740201950073
google.com,50.0,0.3126074314117432
google.com,50.0,0.3207580327987671
google.com,50.0,0.32701849937438965
google.com,50.0,0.3277421474456787
google.com,60.0,0.26556973457336425
google.com,50.0,0.3079637289047241
google.com,50.0,0.3075010538101196
google.com,50.0,0.3066001653671265
google.com,50.0,0.30747509002685547
google.com,50.0,0.31189305782318116
google.com,50.0,0.3036410570144653
google.com,50.0,0.3115560054779053
google.com,60.0,0.29026954174041747
google.com,50.0,0.30955402851104735
google.com,50.0,0.30951149463653566
google.com,50.0,0.3071923732757568
google.com,50.0,0.30438547134399413
google.com,50.0,0.30595645904541013
google.com,50.0,0.31603479385375977
google.com,60.0,0.28800005912780763
google.com,50.0,0.3027445554733276
google.com,50.0,0.30626893043518066
google.com,50.0,0.30803823471069336
google.com,50.0,0.31236112117767334
google.com,50.0,0.3095431327819824
google.com,60.0,0.2716683387756348
google.com,50.0,0.3063694715499878
google.com,60.0,0.28247087001800536
google.com,50.0,0.3056866407394409
google.com,50.0,0.30442380905151367
google.com,50.0,0.30708372592926025
google.com,50.0,0.30643467903137206
google.com,50.0,0.31364808082580564
google.com,50.0,0.30889804363250734
google.com,60.0,0.2611576795578003
google.com,50.0,0.3103440523147583
google.com,50.0,0.3050673484802246
google.com,50.0,0.30525479316711424
google.com,50.0,0.30715863704681395
google.com,50.0,0.31165647506713867
google.com,50.0,0.3039217948913574
google.com,60.0,0.29749557971954343
google.com,50.0,0.3067433834075928
google.com,50.0,0.3080599784851074
google.com,50.0,0.3075584411621094
google.com,50.0,0.3063086271286011
google.com,50.0,0.3044119358062744
google.com,60.0,0.25924229621887207
google.com,50.0,0.3139567136764526
google.com,50.0,0.31413085460662843
google.com,60.0,0.2938981533050537
google.com,50.0,0.3099816799163818
google.com,50.0,0.3063084602355957
google.com,50.0,0.3367992639541626
google.com,60.0,0.27638723850250246
google.com,60.0,0.2715242862701416
google.com,50.0,0.3084587574005127
google.com,50.0,0.3092049121856689
google.com,50.0,0.31108722686767576
google.com,50.0,0.3015913963317871
google.com,50.0,0.3044048547744751
google.com,50.0,0.30601890087127687
google.com,60.0,0.2922794342041016
google.com,50.0,0.3107210636138916
google.com,50.0,0.3063673973083496
google.com,50.0,0.3067437410354614
google.com,50.0,0.3156846761703491
google.com,50.0,0.3095203161239624
google.com,50.0,0.3059272527694702
google.com,50.0,0.30681040287017824
google.com,50.0,0.3134716749191284
google.com,50.0,0.3172431945800781
google.com,60.0,0.2630804777145386
google.com,50.0,0.3120736837387085
google.com,50.0,0.30831658840179443
google.com,50.0,0.30804407596588135
google.com,50.0,0.3131622552871704
google.com,50.0,0.3068044424057007
google.com,60.0,0.26157217025756835
google.com,50.0,0.30679152011871336
google.com,50.0,0.3052146673202515
google.com,50.0,0.30760023593902586
google.com,50.0,0.3096144676208496
google.com,50.0,0.3099111318588257
google.com,50.0,0.30394198894500735
google.com,50.0,0.3032536506652832
google.com,50.0,0.30442259311676023
google.com,50.0,0.30359654426574706
google.com,50.0,0.3051490068435669
google.com,60.0,0.25797204971313475
google.com,50.0,0.3088910341262817
google.com,50.0,0.30826103687286377
google.com,50.0,0.3112411260604858
google.com,50.0,0.3175591230392456
google.com,50.0,0.3136224031448364
google.com,50.0,0.3111810922622681
google.com,50.0,0.3100132942199707
google.com,50.0,0.3116586446762085
google.com,60.0,0.2576873540878296
google.com,50.0,0.30835087299346925
google.com,50.0,0.32208297252655027
google.com,50.0,0.3120764970779419
google.com,50.0,0.3132036209106445
google.com,60.0,0.2603546380996704
mit.edu,46.666666666666664,0.334872833887736
mit.edu,40.0,0.3622943083445231
mit.edu,40.0,0.3575388590494792
mit.edu,40.0,0.3602380116780599
mit.edu,47.05882352941176,0.3725435172810274
mit.edu,35.294117647058826,0.414935126024134
mit.edu,35.294117647058826,0.4132369265836828
mit.edu,46.666666666666664,0.35093987782796227
mit.edu,46.666666666666664,0.32756361961364744
mit.edu,46.666666666666664,0.33621737162272136
mit.edu,46.666666666666664,0.3330115636189779
mit.edu,46.666666666666664,0.3303713321685791
mit.edu,46.666666666666664,0.3310783545176188
mit.edu,46.666666666666664,0.3300844669342041
mit.edu,40.0,0.3634042263031006
mit.edu,53.84615384615385,0.34674426225515514
mit.edu,53.84615384615385,0.33762302765479457
mit.edu,69.23076923076923,0.2843140455392691
mit.edu,46.15384615384615,0.37323760986328125
mit.edu,53.84615384615385,0.3452314230111929
mit.edu,46.666666666666664,0.33688947359720867
mit.edu,40.0,0.35773428281148273
mit.edu,46.666666666666664,0.33624231020609535
mit.edu,40.0,0.3610276699066162
mit.edu,46.666666666666664,0.34007037480672203
mit.edu,46.666666666666664,0.33914171854654945
mit.edu,46.666666666666664,0.362541405359904
mit.edu,40.0,0.3620437781016032
mit.edu,46.666666666666664,0.33352437019348147
mit.edu,40.0,0.36042625109354653
ulima.edu.pe,58.333333333333336,0.3184806704521179
ulima.edu.pe,58.333333333333336,0.32008612155914307
ulima.edu.pe,58.333333333333336,0.3219787875811259
ulima.edu.pe,58.333333333333336,0.3167903224627177
ulima.edu.pe,58.333333333333336,0.3167976140975952
ulima.edu.pe,58.333333333333336,0.31504644950230914
ulima.edu.pe,58.333333333333336,0.31677567958831787
ulima.edu.pe,58.333333333333336,0.3180079460144043
ulima.edu.pe,58.333333333333336,0.3230502208073934
ulima.edu.pe,58.333333333333336,0.3203749457995097
ulima.edu.pe,58.333333333333336,0.320797602335612
ulima.edu.pe,58.333333333333336,0.3219749728838603
ulima.edu.pe,58.333333333333336,0.31749264399210614
ulima.edu.pe,58.333333333333336,0.31482648849487305
ulima.edu.pe,58.333333333333336,0.3211177587509155
ulima.edu.pe,58.333333333333336,0.3173433542251587
ulima.edu.pe,58.333333333333336,0.3194700280825297
ulima.edu.pe,58.333333333333336,0.3167533079783122
ulima.edu.pe,58.333333333333336,0.3181341886520386
ulima.edu.pe,66.66666666666666,0.30538809299468994
ulima.edu.pe,58.333333333333336,0.3267265756924947
ulima.edu.pe,58.333333333333336,0.31874990463256836
ulima.edu.pe,58.333333333333336,0.32114384571711224
ulima.edu.pe,58.333333333333336,0.31475865840911865
ulima.edu.pe,66.66666666666666,0.29844796657562256
ulima.edu.pe,58.333333333333336,0.31812214851379395
ulima.edu.pe,58.333333333333336,0.3170732855796814
ulima.edu.pe,58.333333333333336,0.3164391716321309
ulima.edu.pe,58.333333333333336,0.32072707017262775
ulima.edu.pe,66.66666666666666,0.27868380149205524
cam.ac.uk,68.18181818181817,0.3490252169695767
cam.ac.uk,72.72727272727273,0.3285859606482766
cam.ac.uk,68.18181818181817,0.3491625569083474
cam.ac.uk,72.72727272727273,0.3290155259045688
cam.ac.uk,63.63636363636363,0.3640041568062522
cam.ac.uk,72.72727272727273,0.32787650281732733
cam.ac.uk,72.72727272727273,0.3342182853005149
cam.ac.uk,72.72727272727273,0.3266174251383001
cam.ac.uk,68.18181818181817,0.34406747601249
cam.ac.uk,68.18181818181817,0.3476583957672119
cam.ac.uk,77.27272727272727,0.3078921708193692
