ttl,ip,RTT
1,192.168.0.1,0.16849279403686523
2,*,1.057483434677124
3,*,1.0511565208435059
4,*,1.0631864070892334
5,*,1.0429832935333252
6,181.89.51.39,0.367617130279541
7,72.14.194.198,0.07932662963867188
8,142.250.62.85,0.0870051383972168
9,142.251.239.149,0.07499384880065918
10,142.251.133.196,0.0581059455871582
