ttl,ip,RTT
1,192.168.0.1,0.1275196075439453
2,*,1.0590729713439941
3,*,1.074960470199585
4,*,1.0754354000091553
5,*,1.0623753070831299
6,*,1.0638339519500732
7,195.22.220.56,0.11393308639526367
8,195.22.199.179,0.22521233558654785
9,89.221.41.197,0.21491265296936035
10,89.149.133.226,0.19846868515014648
11,69.174.14.10,0.2261648178100586
12,192.124.249.53,0.21824336051940918
