ttl,ip,RTT
332,*,0.05967211723327637
333,*,0.10045385360717773
334,*,0.04732060432434082
335,*,0.10071873664855957
336,*,0.06923937797546387
337,*,0.06472182273864746
338,*,0.6186978816986084
339,*,0.07939958572387695
340,*,0.27628517150878906
341,*,0.01605081558227539
342,*,0.03135323524475098
343,*,0.30007147789001465
344,*,0.07035589218139648
345,*,0.23312687873840332
346,*,0.12061572074890137
347,*,0.031784772872924805
348,*,0.08497357368469238
349,*,0.7664875984191895
350,*,1.0053400993347168
351,*,0.0
352,*,1.0103538036346436
353,*,0.0
354,*,0.40181612968444824
355,*,0.15409159660339355
356,*,0.04740285873413086
357,*,0.019890546798706055
358,*,0.0
359,*,0.25019121170043945
360,*,0.05178403854370117
361,*,0.06411266326904297
362,*,0.6028108596801758
363,*,0.05237245559692383
364,*,0.217177152633667
365,*,0.05820870399475098
366,*,0.0799858570098877
367,*,0.3789691925048828
368,*,0.05854082107543945
369,*,0.18462395668029785
370,*,0.06286454200744629
371,*,0.31789350509643555
372,*,0.05158543586730957
373,*,0.015449285507202148
374,*,0.5879435539245605
375,*,0.0674288272857666
376,*,0.28485918045043945
377,*,0.30028700828552246
378,*,0.052236080169677734
379,*,0.26984262466430664
380,*,0.04724264144897461
381,*,0.33410120010375977
382,*,0.03461265563964844
383,*,0.031236886978149414
384,*,0.05354642868041992
385,*,0.13137459754943848
386,*,0.04894518852233887
387,*,0.2640101909637451
388,*,0.032774925231933594
389,*,0.012742280960083008
390,*,0.09419751167297363
391,*,0.05227017402648926
392,*,0.2504243850708008
393,*,0.20407795906066895
394,*,0.03276538848876953
395,*,0.06279945373535156
396,*,0.2225513458251953
397,*,0.050859689712524414
398,*,0.42960596084594727
399,*,0.037473201751708984
400,*,0.024248361587524414
401,*,0.0645911693572998
402,*,0.11580777168273926
403,*,0.0627601146697998
404,*,0.17009639739990234
405,*,0.05191802978515625
406,*,0.26816391944885254
407,*,0.05183577537536621
408,*,0.001245260238647461
409,*,0.046903133392333984
410,*,0.11601996421813965
411,*,0.10483789443969727
412,*,0.05616569519042969
413,*,0.2907235622406006
414,*,0.05349469184875488
415,*,0.5010137557983398
416,*,0.08415913581848145
417,*,0.03300309181213379
418,*,0.5699362754821777
419,*,0.01632380485534668
420,*,0.04846000671386719
421,*,0.0593113899230957
422,*,0.0329744815826416
423,*,0.08377289772033691
424,*,0.06401443481445312
425,*,0.020214080810546875
426,*,0.11569046974182129
427,*,0.04841923713684082
428,*,0.0532231330871582
429,*,0.056423187255859375
430,*,0.6757643222808838
431,*,0.03704428672790527
432,*,0.015987157821655273
433,*,0.3014400005340576
434,*,0.03294730186462402
435,*,0.6733832359313965
436,*,1.0037307739257812
437,*,0.0010695457458496094
438,*,1.014037847518921
439,*,0.0
440,*,1.0037577152252197
441,*,0.7200396060943604
442,*,0.04665994644165039
443,*,0.03705263137817383
444,*,0.20946717262268066
445,*,0.09194636344909668
446,*,0.0
447,*,0.047235727310180664
448,*,0.0
449,*,0.2010049819946289
450,*,0.015205860137939453
451,*,0.0
452,*,0.020736217498779297
453,*,0.0
454,*,0.04906034469604492
455,*,0.585202693939209
456,*,0.05000615119934082
457,*,0.042609214782714844
458,*,0.017134666442871094
459,*,0.06768369674682617
460,*,0.04847836494445801
461,*,0.052041053771972656
462,*,0.04871535301208496
463,*,0.6914968490600586
464,*,0.0328977108001709
465,*,0.06093716621398926
466,*,0.03276824951171875
467,*,0.04289579391479492
468,*,0.2808713912963867
469,*,0.5534169673919678
470,*,0.5041768550872803
471,*,0.06718730926513672
472,*,0.17716264724731445
473,*,0.060318708419799805
474,*,0.11652278900146484
475,*,0.06876039505004883
476,*,0.015696048736572266
477,*,0.3695199489593506
478,*,0.32622790336608887
479,*,0.04837751388549805
480,*,0.05989956855773926
481,*,0.04723215103149414
482,*,0.15408825874328613
483,*,0.08526039123535156
484,*,0.09892988204956055
485,*,0.06743121147155762
486,*,0.13360881805419922
487,*,0.04687833786010742
488,*,0.08481431007385254
489,*,0.015627145767211914
490,*,0.03600478172302246
491,*,0.016846418380737305
492,*,0.01596355438232422
493,*,0.1318657398223877
494,*,0.056876182556152344
495,*,0.21757292747497559
496,*,0.11625242233276367
497,*,0.052387237548828125
498,*,0.516268253326416
499,*,0.04729938507080078
500,*,0.09423518180847168
501,*,0.049929141998291016
502,*,0.11596083641052246
503,*,0.6427390575408936
504,*,0.029726505279541016
505,*,0.06036686897277832
506,*,0.1002800464630127
507,*,0.05966591835021973
508,*,0.11007332801818848
509,*,0.12015914916992188
510,*,0.038991689682006836
511,*,0.8413710594177246
512,*,0.01871323585510254
513,*,0.5406875610351562
514,*,0.02903127670288086
515,*,0.049909353256225586
516,*,0.10972237586975098
517,*,0.04046988487243652
518,*,0.04977726936340332
519,*,0.11160421371459961
520,*,0.04987025260925293
521,*,0.0011203289031982422
522,*,0.5167446136474609
523,*,0.057154178619384766
524,*,0.03428316116333008
525,*,0.03299140930175781
526,*,0.3003060817718506
527,*,0.06789302825927734
528,*,0.04218435287475586
529,*,0.01851940155029297
530,*,0.05526399612426758
531,*,0.18544960021972656
532,*,0.06427693367004395
