ttl,ip,RTT
1,192.168.0.1,0.061905622482299805
2,*,0.5590591430664062
3,*,0.5551245212554932
4,*,0.5593633651733398
5,*,0.5514812469482422
6,*,0.539431095123291
7,181.13.127.246,0.07477211952209473
8,43.245.41.9,0.0752105712890625
