ttl,ip,RTT
1,192.168.0.1,0.1722872257232666
2,*,1.0671403408050537
3,*,1.0541863441467285
4,*,1.0593492984771729
5,*,1.0671541690826416
6,*,1.0632274150848389
7,195.22.220.56,0.06676912307739258
8,195.22.220.119,0.0712122917175293
9,185.70.203.71,0.0590357780456543
10,104.22.27.107,0.06664085388183594
