ttl,ip,RTT
1,192.168.0.1,0.13524293899536133
2,*,1.0548362731933594
3,*,1.0548100471496582
4,*,1.0626897811889648
5,*,1.0450258255004883
6,*,1.0666735172271729
7,195.22.220.56,0.08716487884521484
8,89.221.41.115,0.19923901557922363
9,89.221.41.53,0.199188232421875
10,172.70.252.4,0.20326614379882812
11,104.21.38.234,0.19936847686767578
