ttl,ip,RTT
1,192.168.0.1,0.13503217697143555
2,*,1.0672338008880615
3,*,1.0434963703155518
4,*,1.0551347732543945
5,*,1.0511806011199951
6,*,1.046868085861206
7,72.14.194.198,0.0668485164642334
8,142.250.57.181,0.08725690841674805
9,142.251.79.115,0.06240987777709961
10,172.217.173.228,0.0784614086151123
