ttl,ip,RTT
1,192.168.0.1,0.13496732711791992
2,*,1.0512335300445557
3,*,1.051445722579956
4,*,1.051485538482666
5,*,1.0396478176116943
6,181.96.113.234,0.059417009353637695
7,72.14.194.198,0.06355977058410645
8,34.174.121.15,0.2315077781677246
