ttl,ip,RTT
1,192.168.0.1,0.11002564430236816
2,*,1.0668408870697021
3,*,1.075369119644165
4,*,1.0592899322509766
5,*,1.0429203510284424
6,*,1.0471034049987793
7,72.14.194.198,0.06694412231445312
8,142.250.62.83,0.07104992866516113
9,142.251.76.255,0.06676077842712402
10,142.251.133.3,0.06274008750915527
