ttl,ip,RTT
1,192.168.0.1,0.20281362533569336
2,*,1.0687720775604248
3,*,1.0821166038513184
4,*,1.0701889991760254
5,*,1.0594985485076904
6,181.96.113.234,0.3137061595916748
7,72.14.194.198,0.07565164566040039
8,142.250.62.83,0.06665921211242676
9,142.251.239.147,0.08316326141357422
10,142.251.133.195,0.08291006088256836
