ttl,ip,RTT
1,192.168.0.1,0.0916752815246582
2,*,1.0511717796325684
3,*,1.0275192260742188
4,*,1.0592801570892334
5,*,1.0394628047943115
6,181.96.113.234,0.22731804847717285
7,72.14.194.198,0.05559730529785156
8,142.250.62.83,0.07567119598388672
9,142.251.239.155,0.06250572204589844
10,142.251.133.228,0.07126212120056152
