ttl,ip,RTT
1,192.168.0.1,0.09981966018676758
2,*,1.0433897972106934
3,*,1.0677223205566406
4,*,1.0513041019439697
5,*,1.051589012145996
6,*,1.0599474906921387
7,195.22.220.56,0.06743955612182617
8,*,1.0516033172607422
9,*,1.0389461517333984
10,*,1.0434041023254395
11,*,1.035545825958252
12,66.198.155.169,0.23152494430541992
13,173.208.126.15,0.3199796676635742
14,64.64.9.47,0.299485445022583
