ttl,ip,RTT
242,*,1.039574146270752
243,*,1.0347890853881836
244,*,1.0395677089691162
245,*,1.0434086322784424
246,*,1.0436220169067383
247,*,1.051504135131836
248,*,1.0315191745758057
249,*,1.039405107498169
250,*,1.03145170211792
251,*,1.0315773487091064
252,*,1.055582046508789
253,*,1.0434160232543945
254,*,1.055204153060913
255,*,1.039590835571289
256,*,1.0395026206970215
257,*,1.0355770587921143
258,*,0.41544103622436523
259,*,1.039475917816162
260,*,0.555457353591919
261,*,0.04349660873413086
262,*,0.08730316162109375
263,*,1.0475938320159912
264,*,1.0511152744293213
265,*,0.5873298645019531
266,*,0.0792534351348877
267,*,0.05942845344543457
268,*,0.04736471176147461
269,*,0.04741215705871582
270,*,0.06326580047607422
271,*,0.0796513557434082
272,*,0.04712867736816406
273,*,0.09546661376953125
274,*,0.07147073745727539
275,*,0.1792905330657959
276,*,0.04738569259643555
277,*,0.13151144981384277
278,*,0.06312799453735352
279,*,0.07547998428344727
280,*,0.0673666000366211
281,*,0.0995337963104248
282,*,0.07546186447143555
283,*,0.06337451934814453
284,*,0.0554203987121582
285,*,0.13143634796142578
286,*,0.09110665321350098
287,*,0.22710323333740234
288,*,0.09107708930969238
289,*,0.0955514907836914
290,*,0.08346986770629883
291,*,0.06764912605285645
292,*,0.07944154739379883
293,*,0.07945799827575684
294,*,0.09111595153808594
295,*,0.04737353324890137
296,*,0.0994410514831543
297,*,0.5834929943084717
298,*,0.10738539695739746
299,*,0.08319830894470215
300,*,0.5394937992095947
301,*,0.047487735748291016
302,*,0.06740784645080566
303,*,0.0474700927734375
304,*,0.03950619697570801
305,*,0.05952882766723633
306,*,0.08475542068481445
307,*,0.08988356590270996
308,*,0.06738901138305664
309,*,0.07941675186157227
310,*,0.05144333839416504
311,*,0.07152152061462402
312,*,0.07527732849121094
313,*,0.08739495277404785
314,*,0.5075588226318359
315,*,0.059454917907714844
316,*,0.07543778419494629
317,*,0.0794830322265625
318,*,0.09542250633239746
319,*,0.18736791610717773
320,*,1.0555853843688965
321,*,0.08739709854125977
322,*,0.07150936126708984
323,*,0.05546164512634277
324,*,0.07109332084655762
325,*,0.07945418357849121
326,*,0.17949986457824707
327,*,0.21547579765319824
328,*,0.07120108604431152
329,*,0.10711503028869629
330,*,0.06758689880371094
331,*,0.059348344802856445
332,*,0.08281779289245605
333,*,0.08321142196655273
334,*,0.0554807186126709
335,*,0.06754636764526367
336,*,0.0755159854888916
337,*,0.10740232467651367
338,*,0.06715273857116699
339,*,0.07149076461791992
340,*,0.06740069389343262
341,*,0.06304383277893066
342,*,0.07898545265197754
343,*,0.06704568862915039
344,*,0.06757831573486328
345,*,0.05889558792114258
346,*,0.07527542114257812
347,*,0.07546186447143555
348,*,0.09116673469543457
349,*,0.13554811477661133
350,*,0.22748851776123047
351,*,0.1994476318359375
352,*,0.21526265144348145
353,*,0.23921489715576172
354,*,0.08316183090209961
355,*,0.07949233055114746
356,*,0.09545397758483887
357,*,0.09543871879577637
358,*,0.05949258804321289
359,*,0.06340956687927246
360,*,0.06332135200500488
361,*,0.18725371360778809
362,*,0.05146956443786621
363,*,0.04748225212097168
364,*,0.08323240280151367
365,*,0.12692594528198242
366,*,0.07130241394042969
367,*,0.13532352447509766
368,*,0.07915282249450684
369,*,0.06299161911010742
370,*,0.06751680374145508
371,*,0.05947613716125488
372,*,0.06720733642578125
373,*,0.07904863357543945
374,*,0.05958199501037598
375,*,0.05553412437438965
376,*,0.3234071731567383
377,*,0.21155023574829102
378,*,0.20728707313537598
379,*,0.06342887878417969
380,*,0.08706450462341309
381,*,0.05152702331542969
382,*,0.13546180725097656
383,*,0.22344207763671875
384,*,0.0753929615020752
385,*,0.13938021659851074
386,*,0.17145895957946777
387,*,0.07148003578186035
388,*,0.06750798225402832
389,*,0.18309855461120605
390,*,0.0753333568572998
391,*,0.07946562767028809
392,*,0.06722116470336914
393,*,0.08326339721679688
394,*,0.09522271156311035
395,*,0.05919766426086426
396,*,0.05545926094055176
397,*,0.09140396118164062
398,*,0.07136940956115723
399,*,0.05530810356140137
400,*,0.09151268005371094
401,*,0.0711202621459961
402,*,0.05119514465332031
403,*,0.07906031608581543
404,*,0.33536648750305176
405,*,1.043555736541748
406,*,1.035449743270874
407,*,0.7115354537963867
408,*,0.22754311561584473
409,*,0.1555311679840088
410,*,0.08692765235900879
411,*,0.09910297393798828
412,*,0.219512939453125
413,*,0.046994686126708984
414,*,0.06323409080505371
415,*,0.05948519706726074
416,*,0.07144737243652344
417,*,0.06750726699829102
418,*,0.06345796585083008
419,*,0.05147552490234375
420,*,0.07141590118408203
421,*,0.07931947708129883
422,*,0.04352760314941406
423,*,0.055350303649902344
424,*,0.04714035987854004
425,*,0.9074842929840088
426,*,0.5154876708984375
427,*,0.24339723587036133
428,*,0.4754903316497803
429,*,0.2954545021057129
430,*,0.19969797134399414
431,*,0.5191514492034912
432,*,0.05916237831115723
433,*,0.07553339004516602
434,*,0.47562599182128906
435,*,0.859205961227417
436,*,0.07560157775878906
437,*,0.08344292640686035
438,*,1.047555923461914
439,*,1.0594546794891357
440,*,0.9994308948516846
441,*,1.055271863937378
442,*,0.9336676597595215
443,*,0.049803972244262695
444,*,0.1750326156616211
445,*,1.0634098052978516
446,*,1.0354626178741455
447,*,1.0313000679016113
448,*,0.45948028564453125
449,*,1.0356342792510986
