ttl,ip,RTT
1,192.168.0.1,0.145094633102417
2,*,1.0511221885681152
3,*,1.0593411922454834
4,*,1.0543670654296875
5,*,1.055168867111206
6,*,1.0474984645843506
7,195.22.220.56,0.07545042037963867
8,195.22.199.82,0.19508862495422363
9,4.68.62.57,0.21491241455078125
10,4.69.133.238,0.29929256439208984
11,212.3.235.26,0.2792677879333496
12,*,1.0472919940948486
13,185.98.130.229,0.31102800369262695
14,185.98.137.238,0.29493093490600586
