ttl,ip,RTT
1,192.168.0.1,0.1048583984375
2,*,1.0594079494476318
3,*,1.0757501125335693
4,*,1.0515224933624268
5,*,1.03151273727417
6,181.96.113.234,0.29102253913879395
7,72.14.194.198,0.05948376655578613
8,142.250.57.181,0.07121801376342773
9,172.253.71.13,0.05158591270446777
10,35.186.224.25,0.07564973831176758
