ttl,ip,RTT
1,192.168.0.1,0.13223576545715332
2,*,1.0672953128814697
3,*,1.042564868927002
4,*,1.0673828125
5,*,1.0672860145568848
6,*,1.0704240798950195
7,72.14.194.198,0.08732724189758301
8,142.250.62.83,0.08732151985168457
9,142.251.79.5,0.07068490982055664
10,142.251.133.67,0.08707571029663086
