ttl,ip,RTT
1,192.168.0.1,0.10392498970031738
2,*,1.0315334796905518
3,*,1.0553483963012695
4,*,1.0388002395629883
5,*,1.0429346561431885
6,181.96.113.234,0.2630455493927002
7,72.14.194.198,0.05922436714172363
8,142.250.62.83,0.07127833366394043
9,142.251.79.5,0.0753788948059082
10,142.251.133.67,0.06343555450439453
