ttl,ip,RTT
1,192.168.0.1,0.13935613632202148
2,*,10.059573411941528
3,*,10.079274415969849
4,*,10.063432931900024
5,*,10.04746961593628
6,*,10.059796571731567
7,72.14.194.198,0.06722760200500488
8,142.250.62.83,0.0474092960357666
9,142.251.239.159,0.06345725059509277
10,142.251.134.14,0.05583453178405762
