ttl,ip,RTT
1,192.168.0.1,0.10596156120300293
2,*,1.0475091934204102
3,*,1.0313007831573486
4,*,1.0514256954193115
5,*,1.0474889278411865
6,181.96.113.234,0.08704018592834473
7,72.14.194.198,0.05957508087158203
8,142.250.62.83,0.04755854606628418
9,142.251.239.163,0.06686639785766602
10,142.251.134.46,0.07950377464294434
