ttl,ip,RTT
1,192.168.0.1,0.1229853630065918
2,*,1.055854082107544
3,*,1.0549588203430176
4,*,1.0751826763153076
5,*,1.0473864078521729
6,*,1.0396525859832764
7,140.248.127.56,0.07096290588378906
8,151.101.194.216,0.1274118423461914
